,age
101,13.219163168580412
102,11.12908936790377
103,8.141996356249521
104,6.662835835682776
105,13.178177118811135
106,11.264955445679044
107,14.21453750629632
108,10.645989163445927
109,13.347634666784709
110,10.97125807320595
111,10.3016939980935
112,10.71905037460565
113,9.8369470827108
114,10.6105385877456
115,8.700766326844395
116,11.412747497750468
117,10.593280150494039
118,11.82636620029124
119,10.448690063064259
120,12.852740002055928
121,11.542588679079845
122,7.919939560818091
123,11.413983697510053
124,9.828268798902464
125,9.675159842266758
126,11.24672856071351
127,11.982906313944374
128,14.26414427992636
129,5.730898840465285
130,8.812129129782212
131,10.078193498840864
132,7.48446999257979
133,11.873310751359899
134,12.571525139464436
135,10.768202135748083
136,8.967961055741474
137,13.217419482875105
138,5.841692963813452
139,9.266640420721219
140,11.335881411746985
141,12.376244718253538
142,9.47427302790649
143,4.613239401489695
144,11.983732254446094
145,11.517177388967804
146,11.105237887593253
147,7.205251626580113
148,10.510663769591703
149,11.462047594682623
150,8.759205253116566
151,12.340854946069625
152,10.912406613752164
153,10.510972799510133
154,10.595138823506034
155,9.837181736902945
156,9.131584820775617
157,12.74803090603511
158,15.079001599485817
159,10.42948141005362
160,7.113432262596658
161,9.366167246131823
162,10.631624324005577
163,12.480379403873636
164,8.251194356947222
165,7.330891819655495
166,15.656821756931272
167,12.024558796854093
168,8.428230558513274
169,14.505950982280622
170,7.618751394041665
171,10.51321546490509
172,9.837123176345141
173,8.649154779194438
174,10.768377922356422
175,10.339267530955803
176,10.96088416179344
177,4.672170987438449
178,11.851852445451614
179,10.708615540453478
180,8.241018170834618
181,10.074668117716463
182,6.6895691899874326
183,10.164926453420732
184,12.408308857254195
185,8.142365135496421
186,9.139364837342901
187,10.22125020543343
188,6.570278797942399
189,7.558463894398371
190,7.668582299535674
191,12.665229455518245
192,10.746898628987417
193,7.017947783746728
194,11.182265686248334
195,9.56029036852299
196,9.189533835598102
197,8.580963277921377
198,14.290036784903076
199,10.242144725977562
200,14.697978674118694
201,8.293483468678481
202,11.518525012925455
203,11.329279630983242
204,11.03861707987357
205,11.470917972569135
206,11.808967387396306
207,4.423507948481918
208,11.646674179362831
209,8.615239107393728
210,7.232459773902807
211,4.8070769434905225
212,11.428029312439799
213,10.913303026712661
214,11.61718586140216
215,8.809461697218646
216,11.720828687941529
217,6.741196139890343
218,7.606892228668676
219,8.8708453033646
220,11.678154659272316
221,15.960090301267961
222,6.785928383183247
223,13.547279042732454
224,8.569610541179621
225,8.072354020640871
226,9.38429815870772
227,13.511485188462089
228,11.049312271237238
229,11.991780725616557
230,13.501231446216202
231,12.324957856632771
232,11.063895522116276
233,8.299681209806666
234,7.361230014274601
235,11.045273766608696
236,10.553326536172404
237,12.256180085475245
238,7.7475882526061275
239,11.315784537712435
240,11.41036638279963
241,10.269405669925066
242,7.35151335788348
243,10.832407049567557
244,13.06729807522167
245,11.717063974499675
246,11.583533038451877
247,13.639395201103568
248,11.200896678543886
249,9.706737325593961
250,10.676015300385439
251,10.195810746687101
252,9.902799870005245
253,11.334871384449778
254,9.857505491911981
255,9.020079533329055
256,8.159178332463211
257,11.46524943603872
258,10.929821790770825
259,15.365346119838378
260,8.428940423979633
261,13.588376102728807
262,12.059850047424716
263,10.498836099635596
264,9.54108395204955
265,8.642229550562462
266,9.734324513384973
267,12.270618071844572
268,12.565318009251635
269,7.955807853368156
270,8.421028566545612
271,11.673690082048264
272,11.894742920633483
273,11.938640970796875
274,8.884907759059907
275,7.745661573119442
276,10.237015705495592
277,10.786160912550073
278,9.166504263114703
279,8.457973887063083
280,5.811555693439712
281,11.22679479652281
282,13.811962077271009
283,11.649256060999972
284,11.353133940218797
285,8.57043745981764
286,9.31330025446762
287,10.371262251442667
288,9.546703402813003
289,9.192387934408941
290,9.23599829367948
291,8.82832878765811
292,8.96331171864623
293,10.67799531896968
294,9.81644848610477
295,7.747824135673416
296,12.408825776815657
297,10.501602692418711
298,8.539650803814693
299,11.451812849331167
300,12.759967367435982
301,14.033140852876269
302,10.170989173253997
303,12.642618198273887
304,7.196320941095822
305,6.155537603962523
306,10.231491279247056
307,7.063444384579446
308,8.990391181192205
309,8.684268616043866
310,10.875097380239481
311,8.6399780805564
312,9.22201840962423
313,10.29791089448056
314,5.953053409779292
315,5.725861549980845
316,7.969007070728211
317,8.60395177560661
318,9.3544355465996
319,12.053535259194465
320,10.837195845851731
321,10.822910699964316
322,10.019150144247671
323,9.210669072808251
324,7.479900215912274
325,11.55338981908676
326,10.42436423445941
327,13.558892904320182
328,11.97931341914698
329,10.438029840106154
330,9.732595640511116
331,11.6176922304449
332,8.272329080097167
333,10.18048927813053
334,10.161064239821018
335,12.554180386377453
336,11.714874925566717
337,7.253036794992661
338,9.03996161317056
339,6.206447066697276
340,8.463876118772598
341,9.517791333690884
342,12.368777477971749
343,7.563115033136586
344,9.505680165160273
345,9.810508478116395
346,7.343465294791191
347,9.65830058619258
348,11.869504419730404
349,12.507021536223919
350,7.6960485502316125
351,8.149692893103953
352,10.70734249835251
353,7.142767415304778
354,18.709496149510812
355,5.331405328536466
356,9.27058753830417
357,10.088662983639589
358,12.080246244352157
359,10.421148742235495
360,11.537958473125702
361,10.197525854866424
362,10.708011258729199
363,12.333292769773685
364,13.219977473221526
365,10.517519804499786
366,15.505255546575091
367,8.820262791644158
368,10.931530224754772
369,10.655690035218667
370,10.041184237143895
371,5.642705387932613
372,9.50527801921879
373,8.159885069661247
374,7.667361109866315
375,10.94473791698154
376,9.499926864424202
377,9.297001628262162
378,13.35650321156559
379,5.987751239576054
380,5.785622937631877
381,10.60127033784916
382,13.517134069529746
383,11.929369359484864
384,8.457033702288804
385,11.898917050745942
386,10.234908915477849
387,11.792810680628026
388,8.468142388389788
389,12.059842895159006
390,8.819153067363343
391,11.903430054153903
392,6.733470581593262
393,9.000932671361223
394,11.15216986179269
395,13.735290738921615
396,9.721228476957823
397,5.164547288741374
398,7.157764621065446
399,10.314939654130745
400,13.618930176945648
401,11.116772119995485
402,6.532345722621167
403,10.755928429221314
404,9.020497592290475
405,11.01454034598323
406,7.191431530855201
407,7.997205820146581
408,9.858508345495435
409,8.0755457378355
410,12.5670925081381
411,8.889741370260234
412,11.24592394468618
413,13.0910340833646
414,5.535422259743333
415,12.337013251782126
416,11.787420566554793
417,8.851350234219783
418,10.074562479084358
419,13.368535566281842
420,12.223397256132033
421,12.613828161985257
422,16.32497098022383
423,5.781949330633877
424,11.45042808193855
425,9.19996977733
426,9.907146693035903
427,9.798679922791854
428,12.763543194388546
429,9.845279937263028
430,8.50165243113162
431,9.745549682651278
432,9.481644774131562
433,12.018878424170486
434,14.311698195422796
435,7.0285183123675345
436,5.337735354347291
437,9.599710874740211
438,7.81505031356071
439,7.249605461519943
440,9.182293545165667
441,6.974546455278508
442,10.995618219088731
443,12.22472612306829
444,12.229660530108623
445,6.022304272425936
446,10.40674214255582
447,11.034431119534698
448,5.475056503624199
449,10.033497789442608
450,10.584433672567041
451,11.288590184833154
452,9.775416629060212
453,12.541959995011442
454,8.92368862662923
455,9.841305607575562
456,9.46112063999125
457,7.1295752356765885
458,13.729009423746074
459,11.41931191895539
460,12.060258253875098
461,10.672049874042099
462,11.870436109050996
463,9.977910140454837
464,10.038371199054772
465,6.215968913972258
466,7.093881988481282
467,12.020013841564566
468,10.524401686039843
469,5.871980438578092
470,9.293133269063281
471,10.649207749752357
472,9.521541182703567
473,9.283813179659923
474,7.302469093614107
475,7.985801820696323
476,10.360816326510545
477,10.103675113465284
478,9.524187240331493
479,10.164540683357345
480,10.555115415794178
481,9.44741380798439
482,10.383903004773483
483,7.320563919576454
484,10.940392517958216
485,6.042244182239411
486,7.300161204148879
487,10.553806068460876
488,9.372548076121848
489,8.25974054008403
490,10.116889864546422
491,10.501516212367882
492,11.07119201115868
493,10.527894816577554
494,9.74165352454253
495,16.243030833096547
496,11.130667551741544
497,14.640663310053654
498,7.882244374268514
499,12.900780772732176
500,12.093440038188588
501,9.690603077058377
502,9.58812652802715
503,10.268508024839818
504,11.183925540422544
505,9.081986176174725
506,11.961261171085946
507,10.525418630255487
508,10.440276105305339
509,10.127633352677146
510,12.073232436928013
511,5.453726482504704
512,9.803357584526895
513,10.428154827131609
514,9.620865767132585
515,9.92831891462658
516,13.493278514643382
517,5.398709225397466
518,13.77184653242699
519,11.971581891062687
520,4.613619300505103
521,6.7244258081104515
522,12.661076142799232
523,10.83530143553791
524,6.320558996666594
525,8.28762929444195
526,8.491697867893786
527,6.721887157784524
528,11.499673258579868
529,10.57247938260653
530,10.821180575084933
531,5.54572712374649
532,10.77775106050807
533,11.405731376778121
534,13.677970228983739
535,4.4279080389164385
536,6.449218962292193
537,9.839638980696089
538,9.217771177314775
539,11.485936080071639
540,9.342998019884561
541,11.100432471922643
542,5.345165200992202
543,10.284143764745592
544,12.875106726058183
545,12.097131477612756
546,8.147922517370121
547,5.539423276932064
548,9.267780667528754
549,6.39710620659299
550,7.561310967025916
551,9.306615657319902
552,5.803032208890426
553,12.203879391552686
554,5.974511792543007
555,8.339717960003574
556,11.794572177390682
557,9.886938856420661
558,6.593587668449155
559,11.729728171184135
560,8.635831944581103
561,12.249645314503098
562,9.856281700992913
563,9.413462001934858
564,10.661091131160072
565,7.063087079977629
566,11.560953080000944
567,6.514876816071183
568,9.075888361539198
569,9.091378048996624
570,6.148566627956487
571,8.80243638733129
572,7.593787030434204
573,9.367193748566148
574,10.223486382874157
575,11.96414142685665
576,9.541252583117833
577,11.052785626874249
578,10.951517351602805
579,13.463792555989027
580,12.542406411617778
581,8.597288477398278
582,14.115547779550475
583,9.55387809413296
584,10.94577483905333
585,13.02858810328029
586,7.7587082985198546
587,6.417514829621158
588,9.884578042534116
589,7.997914169510843
590,7.3204102267554685
591,8.908016187032176
592,11.60766452677223
593,11.466736484768706
594,4.456911942465708
595,8.862401808246172
596,10.62111586921326
597,12.572848834487104
598,6.524488057117303
599,13.05069284202143
600,9.90091354176555
601,12.260392273092437
602,5.741957252060464
603,11.847170922163862
604,11.895435885640541
605,8.87762936892321
606,9.063927480488433
607,12.700071994487162
608,10.281411138742044
609,10.34243295648715
610,13.128798593012625
611,8.462310485134179
612,11.872666623132028
613,11.849825991059761
614,13.183245207301328
615,10.679294957123489
616,8.667749848499788
617,12.682906740595811
618,10.964676773392595
619,11.474642189529407
620,10.576265204754069
621,10.723430352999648
622,10.403323847008085
623,9.382112716431127
624,11.737336164494284
625,10.07693505508755
626,10.462800749967197
627,10.62881458018701
628,11.16204208892212
629,10.683725766597952
630,8.490396061952662
631,10.412050238010645
632,6.442528526310068
633,7.563671301967433
634,6.218675002657257
635,5.92509230223527
636,9.996159162801744
637,10.249071635773637
638,9.942520723132276
639,8.812721430176483
640,10.316329902207563
641,7.53065037450143
642,7.89297876156025
643,10.889805617927708
644,9.923753836190471
645,6.2528416413354115
646,9.41570390351646
647,7.083885693176244
648,11.346716528486859
649,8.144309650353433
650,10.151095192288514
651,12.218651526146019
652,6.939543174094288
653,11.276508690897064
654,5.726837903213987
655,6.4302436876439
656,5.702640815283246
657,12.370563852916844
658,9.92360579080366
659,6.690374125298338
660,11.489057368311947
661,13.000309164394999
662,7.559446015211595
663,8.192922459991848
664,11.000397174440796
665,8.176079699316222
666,8.652221898237407
667,10.115589366145622
668,9.170972132511032
669,8.47996561862651
670,11.43020962048901
671,14.145083843816067
672,10.469555629753541
673,11.629259435022131
674,14.304241213727641
675,11.835036354998106
676,8.32346381699584
677,11.703662078753934
678,8.611410063012231
679,10.473235005905703
680,9.664990759393849
681,11.266849038906527
682,11.833127246018005
683,7.339143101114528
684,11.477553098948334
685,7.744842414044143
686,12.24312679498355
687,7.529938954254556
688,11.451423671872623
689,9.306873462715357
690,8.845707899044799
691,12.820678205624066
692,12.067679017544725
693,9.32091273244261
694,8.801356125050464
695,12.023110070738817
696,11.074996234249163
697,10.975651977963544
698,9.720125842803064
699,7.377214764659122
700,10.11173314583494
701,8.914828562717728
702,7.681639809584901
703,12.51359410471124
704,11.243699312888236
705,7.157251439069084
706,10.150162987773072
707,12.517984244436073
708,7.920167049024014
709,12.362106788304875
710,9.599450621171963
711,7.414718881266694
712,13.301620139841205
713,10.874618616765044
714,9.954608097526942
715,10.279584676152712
716,7.096471967323315
717,10.212033574597806
718,9.078900124557924
719,9.276624269284776
720,11.773030728546964
721,11.445979548517617
722,9.917619147145054
723,11.638590178551036
724,12.782690290773736
725,10.317913041562985
726,6.46909839931589
727,6.720599748642423
728,10.173050396605811
729,11.099214313066195
730,8.501512518725677
731,8.877352881307731
732,10.511255953746971
733,10.395010527339243
734,12.48831308437781
735,10.912992332601895
736,13.413976108158497
737,7.374422702098296
738,5.4024273371856
739,9.203980495492406
740,12.725770758464193
741,6.110106253422593
742,6.919871100580522
743,11.809735019306519
744,13.00589909806335
745,12.12058525226497
746,8.604163376926605
747,13.542891464468365
748,10.076255467925218
749,14.23532814058629
750,9.51146543978245
751,12.491559145737455
752,12.037680670378247
753,10.732673113315242
754,10.49375649561856
755,5.453145825299268
756,5.437594459253814
757,7.536324831010287
758,14.632125354677466
759,6.645408742319772
760,10.94267332749936
761,9.048656089427466
762,12.251040272428789
763,11.084914789382179
764,9.061469845015866
765,11.630890840197116
766,14.052189413175885
767,9.881188922786375
768,9.228908508689113
769,11.66875311534659
770,11.394820556811165
771,11.19830768484494
772,8.22124804404084
773,11.56419748939635
774,7.207240601366156
775,9.917572391261203
776,11.387187483047384
777,10.51416127967286
778,11.00400955825233
779,9.873753909524455
780,7.721579168058593
781,8.054142860032428
782,16.232973878334654
783,12.759450337145102
784,9.909382306898832
785,10.900088559041688
786,13.177312135706757
787,9.050101992302324
788,7.346341291651102
789,9.00856063663425
790,9.862878795720388
791,10.983228210457396
792,8.45709122495911
793,9.640509038585853
794,10.416309889255066
795,11.746618151848258
796,9.362509950648752
797,10.901428146696176
798,10.436682398651138
799,6.911646272297055
800,9.15987793190099
801,10.882694623300464
802,5.511397910484653
803,14.376860745257083
804,13.440330931600927
805,10.788767400917514
806,15.825875769103908
807,11.01941531340335
808,10.022610426382093
809,9.695415110941823
810,11.76823970074713
811,10.819484222009386
812,8.366745904167955
813,12.89214257017684
814,11.13531107788689
815,11.762682341134676
816,13.327998706013062
817,9.73119941148104
818,9.24605517426307
819,11.382426640894485
820,9.50714597103248
821,8.789565909101281
822,12.696072741946061
823,12.86087562981397
824,7.7488913404054545
825,10.746715566101328
826,10.408024165779825
827,7.525070903797829
828,8.08475969555792
829,10.241017769530274
830,11.2380573990291
831,9.287247897835913
832,10.178701752215797
833,7.285925875696102
834,11.859990590477155
835,12.123940170721273
836,5.810068897454382
837,9.398602920231692
838,8.140401684573257
839,8.705669786785943
840,11.881408295174062
841,10.51014023190331
842,10.247039875356585
843,12.905012062241855
844,8.526480200435662
845,10.49642936985693
846,9.685017667881189
847,10.271014192951483
848,13.043702943275015
849,12.478201242893778
850,7.377134704909008
851,6.185778772585069
852,11.25587517261604
853,11.07096670680157
854,10.241887012171166
855,11.33160842760012
856,6.070022952728679
857,10.277539911804944
858,10.077154636026034
859,11.159384871166822
860,8.880020274324107
861,10.147233387437366
862,11.72147904703893
863,10.958871084018059
864,6.511452705724519
865,12.899445665567303
866,7.013055833898463
867,15.078274976723261
868,12.862349281198904
869,10.660638565846371
870,4.679830077558222
871,9.645715871610228
872,10.368026264300275
873,11.292193177982389
874,9.573932997567901
875,11.35022350055014
876,7.242322579116047
877,7.027838809157014
878,8.972681927205315
879,9.884232658375023
880,10.4180343613163
881,8.20051770228061
882,15.24576260353061
883,9.654319869639247
884,10.452887229294072
885,8.040440853099991
886,8.420779177090548
887,10.505514240003617
888,12.291978082160842
889,7.5411419598000275
890,10.877274897041664
891,8.44524802732947
892,9.544380809491816
893,10.74411549983478
894,7.763903402424103
895,10.284773642179685
896,13.100752044231392
897,7.960865079325402
898,9.14210143771988
899,5.578796307573601
900,12.806220610668937
901,12.704457532430858
902,11.196313416135391
903,10.178582441188023
904,11.433831719372975
905,7.365992393383234
906,10.97319828911238
907,8.258802027798907
908,8.885444518737627
909,10.142584873694004
910,11.016667299186329
911,11.659386068157897
912,11.188528535015653
913,9.158901117102113
914,9.344960831820359
915,9.085802485024384
916,10.890491883369315
917,9.305600767361925
918,13.358904875991035
919,11.006178489695722
920,7.930709541718033
921,7.345946068478337
922,9.394776281195778
923,16.558046463123684
924,10.88106042786611
925,12.311751349717657
926,6.124272095785306
927,6.19737226852675
928,7.593307614765351
929,10.682718461558737
930,6.785578895014469
931,11.01426927689434
932,5.84163469749085
933,7.698910901941758
934,10.4515211876221
935,4.675665313658061
936,8.58697187664492
937,5.539652537934693
938,8.924933563031715
939,10.148472469296893
940,8.579316188100012
941,9.297045200251139
942,11.913963290322924
943,6.83749502872711
944,10.485150341326541
945,11.763512594037698
946,7.403802692202469
947,13.481627301363009
948,10.034202360763905
949,10.044405666522005
950,13.83832893918957
951,8.08595136113281
952,10.112275534736987
953,9.511673208859193
954,10.753234529958467
955,13.94269226824612
956,11.269604547644313
957,9.824569750548365
958,8.136426337845565
959,11.077056341618238
960,9.580819820598625
961,12.221415455722283
962,5.468762231903276
963,7.081879940319152
964,8.539066180762203
965,7.866160464719362
966,13.54141920212621
967,13.323659025606707
968,4.542691467851678
969,14.21560255407959
970,8.02451025291306
971,8.63664640233296
972,12.309064744584656
973,4.738505932220633
974,11.747275233590173
975,10.422576936955178
976,10.41099575690908
977,12.489053908343458
978,8.979198595243354
979,10.600733536113712
980,11.235317490764714
981,9.177765215607684
982,11.208164904400634
983,6.413987240443708
984,9.814015703744145
985,10.462078391643583
986,10.759988800714854
987,11.247229811424654
988,11.359905663268416
989,10.028454275882533
990,7.6109764817786765
991,11.638795948862844
992,8.66562361129848
993,12.378568309091108
994,12.273528787820887
995,9.339978769462114
996,11.970216354665009
997,10.496741466265822
998,9.731662009552501
999,10.079980242878399
1000,6.698792286300005
1001,12.247918091903909
1002,11.075991066133
1003,9.784164291797548
1004,6.833760608984452
1005,10.004388919242588
1006,10.575998918743384
1007,11.232513678317813
1008,7.298171006929017
1009,7.745525628278427
1010,12.346248804909743
1011,10.638616606849471
1012,6.153763415494522
1013,9.78161658853727
1014,4.949142927754466
1015,8.571145037263735
1016,10.747430557521538
1017,8.45701720811701
1018,12.982558405983157
1019,16.057132378436787
1020,8.736515260792054
1021,9.901964787346358
1022,6.722778958469347
1023,8.471968968847856
1024,7.016367746782097
1025,12.607174676657955
1026,9.081237521275927
1027,10.381892894854825
1028,8.316967703872209
1029,7.932478295350535
1030,7.795894917112075
1031,11.25631810465672
1032,8.633661923391958
1033,14.255220513338461
1034,9.392680725490283
1035,8.81520299625806
1036,10.963446954029008
1037,6.901213691135913
1038,10.478486170977796
1039,11.22892403973708
1040,7.620435387313011
1041,13.661400836833085
1042,11.769568584331685
1043,6.5605971134940955
1044,7.412506789922346
1045,8.202122066660792
1046,7.717584074508231
1047,11.161652613902616
1048,13.258029029244538
1049,11.496809615343363
1050,10.943831400684243
1051,10.32111763636851
1052,11.238518808654215
1053,6.552460238199398
1054,8.117398896503547
1055,7.5299954118770955
1056,13.853431314456966
1057,7.968436404113205
1058,10.297965047298536
1059,12.849651396640908
1060,12.091486721001232
1061,8.80060184250768
1062,8.149381329350966
1063,12.8656297706308
1064,12.305895428207606
1065,6.90652678481737
1066,8.537478598126265
1067,12.26287227881174
1068,9.014429636095771
1069,11.088143497731101
1070,12.419984231948332
1071,7.413949088438741
1072,10.916732254459907
1073,7.00373068045225
1074,12.155838015542704
1075,11.97507672355811
1076,9.68010255256979
1077,9.540811499767063
1078,9.057208892125917
1079,6.242530625957307
1080,10.081912432723783
1081,13.080067525550518
1082,11.692486529753733
1083,9.55014259055292
1084,11.282343427735489
1085,12.370908151535684
1086,10.595006187826383
1087,8.496442023409836
1088,7.199524354465519
1089,9.536168511595251
1090,9.97687838678528
1091,6.36803658127283
1092,11.493459629311399
1093,10.4350551363878
1094,13.076058352957022
1095,8.686899170293215
1096,8.5083333186315
1097,10.714555245815953
1098,9.321326308130711
1099,6.310193564818331
1100,5.357060980393227
1101,6.192506322501803
1102,12.31913125521357
1103,8.17615788913749
1104,8.172865357759463
1105,11.018979732232818
1106,11.853437159724278
1107,14.424244591692249
1108,6.739191075265201
1109,10.51626021855003
1110,7.090982742745851
1111,10.688580036036688
1112,8.112859467462846
1113,12.668125196807273
1114,11.624587252029462
1115,12.422061552714073
1116,5.454986658706847
1117,7.455748803520436
1118,16.297344251455396
1119,7.929406931457204
1120,10.62668789475559
1121,11.100821751890207
1122,10.654715002963092
1123,25.923476611306135
1124,9.462024288754705
1125,11.23233026278862
1126,10.2963950197221
1127,5.110307221300241
1128,9.865554721879539
1129,9.848538497241215
1130,9.017523009328027
1131,9.886860251391527
1132,12.187820077669233
1133,12.199707930859642
1134,10.236684885623673
1135,12.940052641145389
1136,10.519554604468693
1137,8.498364097296093
1138,11.472267816632236
1139,7.914310044122979
1140,10.979006316956722
1141,12.870183805083453
1142,14.16376988173602
1143,10.762094455354354
1144,10.19226731138089
1145,6.631194123915327
1146,7.767339511778661
1147,9.849421148422316
1148,7.006277853512073
1149,11.351375200493367
1150,9.622851842031432
1151,7.059695454384562
1152,11.28752067690116
1153,12.034516123030338
1154,8.93335199117649
1155,8.352838259057679
1156,10.19128680082853
1157,11.210110212528013
1158,11.609875725099656
1159,12.416466862322103
1160,8.872022474525101
1161,10.045191821864389
1162,13.340973935105932
1163,9.289779164311554
1164,10.488064903382401
1165,10.891644841493203
1166,8.940350260603774
1167,10.264730633928279
1168,14.580739871829365
1169,7.467927540191276
1170,10.537631999146097
1171,9.877705470685841
1172,10.117536612111898
1173,7.3960484393069095
1174,8.661770879540745
1175,12.180138183661665
1176,5.723594703333278
1177,12.111117250539538
1178,10.012730911876835
1179,8.15032362831209
1180,11.303339970288786
1181,10.092649903604453
1182,13.744911267458136
1183,10.32786040647937
1184,7.3823414433122805
1185,12.342472450901948
1186,6.9885149817170396
1187,6.777070111640123
1188,12.076304992393553
1189,7.2777504036506855
1190,7.8838319569044515
1191,9.171674747299923
1192,11.755341371907633
1193,7.268665652343568
1194,13.833102758639493
1195,9.433014080161135
1196,11.446758482875529
1197,6.49457002284309
1198,11.944725274617513
1199,11.608723374958164
1200,11.120850778529064
1201,9.235178249630994
1202,11.334066364375508
1203,13.752477920434151
1204,12.266136091985802
1205,9.446679150654568
1206,13.983415028483801
1207,11.565009611912082
1208,13.214370670237454
1209,5.954103351453373
1210,10.380701014173741
1211,13.372428158148608
1212,7.291049731455281
1213,10.268441242930585
1214,9.770866790895948
1215,12.302804933841646
1216,12.414501040785217
1217,12.321262307226423
1218,10.865304173984008
1219,5.815676125594492
1220,8.237880811279068
1221,9.18071825429605
1222,5.838370149224506
1223,12.471778945260438
1224,10.1258636115183
1225,13.747671339625777
1226,6.827723141210157
1227,12.170257851527959
1228,6.929974773411148
1229,5.547551101831003
1230,8.316839262036268
1231,12.926718066090503
1232,7.748251527755043
1233,11.574971506653378
1234,12.135876879246208
1235,11.238094570923137
1236,5.892067910020112
1237,11.616752107030536
1238,11.82302058570836
1239,15.631345143400655
1240,10.779700407402204
1241,10.913809864628218
1242,11.782630557423184
1243,12.447567464916503
1244,9.688975005776992
1245,5.80005474517872
1246,8.769309351748715
1247,10.302468792908382
1248,8.046554106336302
1249,10.24185144134369
1250,11.203140024350562
1251,9.482972050520031
1252,6.732151979322026
1253,12.135743928483517
1254,10.267973678598528
1255,7.724849055914449
1256,10.036637061860262
1257,11.155669865909754
1258,6.923804210974252
1259,11.444508408621102
1260,9.964227681106633
1261,12.372725212651007
1262,9.490240043766521
1263,10.15357599299897
1264,10.380540497799275
1265,5.8372012889673215
1266,9.679540082722667
1267,11.032399571785081
1268,18.024941583120555
1269,9.852346686843424
1270,9.9677437731519
1271,9.579229246843436
1272,7.531454696278289
1273,10.756528580824853
1274,8.945098345239012
1275,8.80599388415227
1276,6.92276243426205
1277,10.920761620746296
1278,6.5110354804383626
1279,7.8261994188983826
1280,12.980377769655567
1281,11.456201257703638
1282,10.042206107677773
1283,12.712282684978472
1284,6.458615730056298
1285,11.800383332697722
1286,10.802621957083348
1287,10.867970081533931
1288,11.77371924282705
1289,11.955879214542245
1290,9.056890990712349
1291,5.469547775260022
1292,9.56454331080636
1293,11.76081534019858
1294,9.03426983264698
1295,12.915930287558684
1296,9.990806368691059
1297,5.03874706797087
1298,12.034953593919735
1299,7.48978903166806
1300,6.104985343596017
1301,5.477217432732228
1302,8.425269167020666
1303,6.788952448001107
1304,7.273777010357252
1305,9.052223462604308
1306,12.837595672570469
1307,12.052680141828743
1308,8.904800911895656
1309,7.430580510823292
1310,7.36516273231641
1311,10.404754358293935
1312,12.278853243563324
1313,10.554613966431166
1314,7.440118552123897
1315,7.212412248327343
1316,11.178560575992355
1317,13.454699625354122
1318,10.501054015773603
1319,11.177312027883378
1320,7.032120369766984
1321,8.323259296637142
1322,9.891896660670552
1323,7.294244189760183
1324,12.707202799334985
1325,15.311138367897215
1326,12.010266896583373
1327,11.426365735953372
1328,11.009109480154049
1329,6.828582446615259
1330,12.369809640490182
1331,8.076139755393893
1332,7.234054407442293
1333,14.04878392832428
1334,9.05214993559974
1335,12.693529557715326
1336,10.829131383425384
1337,11.756746958794048
1338,12.577897851882451
1339,13.430411741571403
1340,12.414736049264992
1341,7.080312254849968
1342,14.56778837577843
1343,13.094352246045677
1344,8.137753207299035
1345,11.416859306446927
1346,12.443995641013526
1347,6.705898825451085
1348,12.42869454476853
1349,6.740847339507116
1350,7.402641654223215
1351,9.578310592497552
1352,9.832988749174707
1353,8.60414386275534
1354,11.98762207554532
1355,7.003678457486567
1356,6.028899000374089
1357,9.336538639464898
1358,10.212982510168516
1359,14.388587669999739
